GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013723304;Census Tract 7233.04; Maricopa County;2188;66306;87099
04013723305;Census Tract 7233.05; Maricopa County;816;41886;55662
04013723306;Census Tract 7233.06; Maricopa County;30;-;52913
04013723307;Census Tract 7233.07; Maricopa County;720;109286;112420
04013723309;Census Tract 7233.09; Maricopa County;1367;104205;125563
04013723310;Census Tract 7233.10; Maricopa County;902;126675;132390
04013723311;Census Tract 7233.11; Maricopa County;1677;105625;125712
04013810000;Census Tract 8100; Maricopa County;1261;119340;128998
04013810100;Census Tract 8101; Maricopa County;2175;141359;180092
04013810200;Census Tract 8102; Maricopa County;1555;103672;120721
04013810300;Census Tract 8103; Maricopa County;2573;77875;90171
04013810400;Census Tract 8104; Maricopa County;2112;96250;118176
04013810500;Census Tract 8105; Maricopa County;2000;90800;115475
04013810600;Census Tract 8106; Maricopa County;2729;106397;128834
04013810700;Census Tract 8107; Maricopa County;3056;75086;90902
04013810800;Census Tract 8108; Maricopa County;1742;108929;147126
04013810900;Census Tract 8109; Maricopa County;2158;106493;112327
04013811000;Census Tract 8110; Maricopa County;1047;107208;131350
04013811100;Census Tract 8111; Maricopa County;1607;81034;97138
04013811200;Census Tract 8112; Maricopa County;1761;79299;88448
04013811300;Census Tract 8113; Maricopa County;1024;104091;120680
04013811400;Census Tract 8114; Maricopa County;1805;107367;120333
04013811500;Census Tract 8115; Maricopa County;927;112094;129458
04013811600;Census Tract 8116; Maricopa County;1670;94000;115332
04013811700;Census Tract 8117; Maricopa County;1849;77243;85226
04013811800;Census Tract 8118; Maricopa County;564;173333;220251
04013811900;Census Tract 8119; Maricopa County;2254;116935;140964
04013812000;Census Tract 8120; Maricopa County;1963;61050;85093
04013812100;Census Tract 8121; Maricopa County;2635;91953;105728
04013812200;Census Tract 8122; Maricopa County;2984;94878;133422
04013812300;Census Tract 8123; Maricopa County;1799;106947;143094
04013812400;Census Tract 8124; Maricopa County;2541;114359;127537
04013812500;Census Tract 8125; Maricopa County;611;156417;162022
04013812600;Census Tract 8126; Maricopa County;2777;122344;148079
04013812700;Census Tract 8127; Maricopa County;2581;107656;143985
04013812801;Census Tract 8128.01; Maricopa County;973;137875;149289
04013812802;Census Tract 8128.02; Maricopa County;1671;122645;159196
04013812900;Census Tract 8129; Maricopa County;1242;129706;186673
04013813000;Census Tract 8130; Maricopa County;2014;129597;178688
04013813100;Census Tract 8131; Maricopa County;1256;151053;176317
04013813200;Census Tract 8132; Maricopa County;1411;162872;184625
04013813300;Census Tract 8133; Maricopa County;1915;156156;179558
04013813400;Census Tract 8134; Maricopa County;1311;134612;163625
04013813500;Census Tract 8135; Maricopa County;1078;170000;241927
04013813600;Census Tract 8136; Maricopa County;1436;197000;261314
04013813700;Census Tract 8137; Maricopa County;1393;66797;80764
04013813800;Census Tract 8138; Maricopa County;1840;57000;66034
04013813900;Census Tract 8139; Maricopa County;1807;126902;140266
04013814000;Census Tract 8140; Maricopa County;1467;61563;86218
04013814100;Census Tract 8141; Maricopa County;1843;112148;129052
04013814200;Census Tract 8142; Maricopa County;1089;144531;165595
04013814300;Census Tract 8143; Maricopa County;1535;87411;103233
04013814400;Census Tract 8144; Maricopa County;1861;95341;116892
04013814500;Census Tract 8145; Maricopa County;1703;106153;120158
04013814600;Census Tract 8146; Maricopa County;2323;63773;92799
04013814700;Census Tract 8147; Maricopa County;1400;101040;118433
04013814801;Census Tract 8148.01; Maricopa County;1294;110235;110565
04013814802;Census Tract 8148.02; Maricopa County;1976;85291;102143
04013814900;Census Tract 8149; Maricopa County;1053;121146;161671
04013815000;Census Tract 8150; Maricopa County;1283;137813;159679
04013815100;Census Tract 8151; Maricopa County;1745;118698;133008
04013815201;Census Tract 8152.01; Maricopa County;1881;95430;107264
04013815202;Census Tract 8152.02; Maricopa County;1023;110733;114845
04013815203;Census Tract 8152.03; Maricopa County;1217;100852;135093
04013815300;Census Tract 8153; Maricopa County;1098;166364;177147
04013815401;Census Tract 8154.01; Maricopa County;926;131250;156485
04013815402;Census Tract 8154.02; Maricopa County;2613;120690;144052
04013815501;Census Tract 8155.01; Maricopa County;1601;108750;127579
04013815502;Census Tract 8155.02; Maricopa County;1395;56760;74935
04013815601;Census Tract 8156.01; Maricopa County;417;142321;136430
04013815602;Census Tract 8156.02; Maricopa County;1724;103846;144874
04013815700;Census Tract 8157; Maricopa County;1683;118266;128991
04013815800;Census Tract 8158; Maricopa County;2256;89355;110526
04013815901;Census Tract 8159.01; Maricopa County;1556;135833;157233
04013815902;Census Tract 8159.02; Maricopa County;1608;122763;133597
04013816001;Census Tract 8160.01; Maricopa County;890;129357;144548
04013816002;Census Tract 8160.02; Maricopa County;1259;138173;160038
04013816003;Census Tract 8160.03; Maricopa County;676;-;263127
04013816004;Census Tract 8160.04; Maricopa County;1812;138298;150433
04013816005;Census Tract 8160.05; Maricopa County;1265;135995;158325
04013816100;Census Tract 8161; Maricopa County;2183;113274;121990
04013816200;Census Tract 8162; Maricopa County;1306;106176;117343
04013816301;Census Tract 8163.01; Maricopa County;1747;59229;76665
04013816302;Census Tract 8163.02; Maricopa County;1299;166827;179708
04013816401;Census Tract 8164.01; Maricopa County;1257;113466;136986
04013816402;Census Tract 8164.02; Maricopa County;1465;116528;129383
04013816501;Census Tract 8165.01; Maricopa County;707;138542;153146
04013816502;Census Tract 8165.02; Maricopa County;708;125486;114117
04013816600;Census Tract 8166; Maricopa County;1521;96775;125047
04013816700;Census Tract 8167; Maricopa County;664;144167;171571
04013816800;Census Tract 8168; Maricopa County;2352;122127;138668
04013816901;Census Tract 8169.01; Maricopa County;1139;126406;146168
04013816902;Census Tract 8169.02; Maricopa County;729;134230;163243
04013816903;Census Tract 8169.03; Maricopa County;1136;145087;131886
04013816904;Census Tract 8169.04; Maricopa County;830;142386;165194
04013817000;Census Tract 8170; Maricopa County;1149;113908;174958
04013817101;Census Tract 8171.01; Maricopa County;824;135167;122999
04013817102;Census Tract 8171.02; Maricopa County;1395;86274;97593
04013817103;Census Tract 8171.03; Maricopa County;1825;81205;96404
04013817200;Census Tract 8172; Maricopa County;2607;122656;146204
04013817300;Census Tract 8173; Maricopa County;3223;62213;80850
04013817400;Census Tract 8174; Maricopa County;1802;53929;70100
04013817500;Census Tract 8175; Maricopa County;1689;56544;69322
04013817600;Census Tract 8176; Maricopa County;1544;125000;138037
04013940700;Census Tract 9407; Maricopa County;16;-;N
04013941000;Census Tract 9410; Maricopa County;719;33295;44975
04013941100;Census Tract 9411; Maricopa County;20;-;N
04013941200;Census Tract 9412; Maricopa County;306;53750;63245
04013941300;Census Tract 9413; Maricopa County;2417;33663;44777
04013980100;Census Tract 9801; Maricopa County;0;-;-
04013980400;Census Tract 9804; Maricopa County;0;-;-
04013980500;Census Tract 9805; Maricopa County;0;-;-
04013980700;Census Tract 9807; Maricopa County;0;-;-
04013980900;Census Tract 9809; Maricopa County;63;109212;124203
04013981000;Census Tract 9810; Maricopa County;0;-;-
04019000100;Census Tract 1; Pima County;628;25765;38883
04019000200;Census Tract 2; Pima County;2288;39868;58711
04019000300;Census Tract 3; Pima County;679;33750;55203
04019000401;Census Tract 4.01; Pima County;1143;36080;52191
04019000402;Census Tract 4.02; Pima County;607;21960;48747
04019000501;Census Tract 5.01; Pima County;867;32464;41278
04019000502;Census Tract 5.02; Pima County;811;30291;39075
04019000600;Census Tract 6; Pima County;1919;77864;97180
04019000700;Census Tract 7; Pima County;2289;52859;63106
04019000800;Census Tract 8; Pima County;814;49722;73185
04019001100;Census Tract 11; Pima County;1157;33570;42731
04019001200;Census Tract 12; Pima County;1350;45556;50287
04019001302;Census Tract 13.02; Pima County;1019;35494;40042
04019001303;Census Tract 13.03; Pima County;1358;25529;38410
04019001304;Census Tract 13.04; Pima County;2528;32134;36780
04019001400;Census Tract 14; Pima County;2969;25701;39456
04019001500;Census Tract 15; Pima County;2120;35792;49597
04019001600;Census Tract 16; Pima County;1665;59004;79504
04019001700;Census Tract 17; Pima County;1459;53051;69671
04019001801;Census Tract 18.01; Pima County;2608;22378;42753
04019001802;Census Tract 18.02; Pima County;1395;42718;49366
04019001900;Census Tract 19; Pima County;1626;77649;95299
04019002000;Census Tract 20; Pima County;2509;50813;55978
04019002100;Census Tract 21; Pima County;1936;57992;60384
04019002201;Census Tract 22.01; Pima County;1339;43750;53888
04019002202;Census Tract 22.02; Pima County;1227;40068;51058
04019002300;Census Tract 23; Pima County;1477;31907;40738
04019002400;Census Tract 24; Pima County;1779;39222;45213
04019002503;Census Tract 25.03; Pima County;1440;35139;53198
04019002504;Census Tract 25.04; Pima County;2200;47647;65848
04019002505;Census Tract 25.05; Pima County;2222;55507;56069
04019002507;Census Tract 25.07; Pima County;1156;38935;53289
04019002508;Census Tract 25.08; Pima County;1822;67683;64806
04019002509;Census Tract 25.09; Pima County;1837;37988;70026
04019002602;Census Tract 26.02; Pima County;2655;27616;43017
04019002603;Census Tract 26.03; Pima County;1363;26870;33089
04019002604;Census Tract 26.04; Pima County;1884;29635;34947
04019002702;Census Tract 27.02; Pima County;2456;54315;66481
04019002703;Census Tract 27.03; Pima County;1988;37235;50371
04019002704;Census Tract 27.04; Pima County;1117;38008;51182
04019002801;Census Tract 28.01; Pima County;1081;29228;32199
04019002802;Census Tract 28.02; Pima County;2138;38201;46230
04019002803;Census Tract 28.03; Pima County;1183;47894;54684
04019002901;Census Tract 29.01; Pima County;2966;39950;56094
04019002904;Census Tract 29.04; Pima County;1682;47262;71647
04019002905;Census Tract 29.05; Pima County;2175;44381;70133
04019002906;Census Tract 29.06; Pima County;1398;66273;81062
04019003002;Census Tract 30.02; Pima County;2288;53209;59562
04019003003;Census Tract 30.03; Pima County;2110;39190;57517
04019003004;Census Tract 30.04; Pima County;790;52069;69290
04019003102;Census Tract 31.02; Pima County;2048;35250;50908
04019003103;Census Tract 31.03; Pima County;1499;26098;30784
04019003104;Census Tract 31.04; Pima County;1474;28190;52770
04019003201;Census Tract 32.01; Pima County;1192;86214;89566
04019003202;Census Tract 32.02; Pima County;1499;37233;52340
04019003302;Census Tract 33.02; Pima County;1695;58778;65327
04019003303;Census Tract 33.03; Pima County;1944;41653;57608
04019003304;Census Tract 33.04; Pima County;1740;52500;71493
04019003400;Census Tract 34; Pima County;2390;55677;75962
04019003502;Census Tract 35.02; Pima County;1706;41149;52538
04019003503;Census Tract 35.03; Pima County;1614;39306;44318
04019003504;Census Tract 35.04; Pima County;1045;56271;60786
04019003505;Census Tract 35.05; Pima County;1816;32017;41622
04019003506;Census Tract 35.06; Pima County;1378;35489;45766
04019003601;Census Tract 36.01; Pima County;1309;60625;66386
04019003702;Census Tract 37.02; Pima County;2250;29397;39345
04019003704;Census Tract 37.04; Pima County;1542;41620;51056
04019003705;Census Tract 37.05; Pima County;1816;42713;51955
04019003706;Census Tract 37.06; Pima County;2233;42806;73503
04019003707;Census Tract 37.07; Pima County;1206;39563;47942
04019003801;Census Tract 38.01; Pima County;1108;28827;36319
04019003802;Census Tract 38.02; Pima County;1774;42159;52669
04019003901;Census Tract 39.01; Pima County;608;41328;49073
04019003902;Census Tract 39.02; Pima County;875;48662;67423
04019003903;Census Tract 39.03; Pima County;1044;45357;53209
04019004008;Census Tract 40.08; Pima County;2012;58333;63278
04019004010;Census Tract 40.10; Pima County;1360;44410;58844
04019004026;Census Tract 40.26; Pima County;2126;88276;112980
04019004029;Census Tract 40.29; Pima County;1760;50887;59910
04019004030;Census Tract 40.30; Pima County;701;120625;205988
04019004031;Census Tract 40.31; Pima County;2055;67676;73276
04019004032;Census Tract 40.32; Pima County;1871;64183;75060
04019004033;Census Tract 40.33; Pima County;1767;43015;64625
04019004034;Census Tract 40.34; Pima County;1240;47250;58782
04019004035;Census Tract 40.35; Pima County;1693;45839;59661
04019004036;Census Tract 40.36; Pima County;1158;58449;67090
04019004037;Census Tract 40.37; Pima County;1101;48023;60093
04019004038;Census Tract 40.38; Pima County;1053;61076;69200
04019004039;Census Tract 40.39; Pima County;1636;38750;45526
04019004042;Census Tract 40.42; Pima County;2472;67500;82924
04019004043;Census Tract 40.43; Pima County;1551;92927;94796
04019004044;Census Tract 40.44; Pima County;1604;102870;128756
04019004046;Census Tract 40.46; Pima County;2046;74420;101397
04019004047;Census Tract 40.47; Pima County;1166;98000;104565
04019004048;Census Tract 40.48; Pima County;1649;69813;81923
04019004049;Census Tract 40.49; Pima County;1437;53696;72797
04019004050;Census Tract 40.50; Pima County;708;98382;115403
04019004051;Census Tract 40.51; Pima County;2091;121325;142747
04019004052;Census Tract 40.52; Pima County;874;101500;134477
04019004053;Census Tract 40.53; Pima County;1284;96912;117732
04019004054;Census Tract 40.54; Pima County;593;96328;136142
04019004055;Census Tract 40.55; Pima County;1546;71705;112401
04019004056;Census Tract 40.56; Pima County;853;59583;76458
04019004057;Census Tract 40.57; Pima County;1660;68342;80909
04019004058;Census Tract 40.58; Pima County;1964;56568;69638
04019004061;Census Tract 40.61; Pima County;1757;102750;111141
04019004062;Census Tract 40.62; Pima County;2402;105718;112785
04019004063;Census Tract 40.63; Pima County;2362;99419;110249
04019004065;Census Tract 40.65; Pima County;1359;102066;120416
04019004066;Census Tract 40.66; Pima County;901;99590;119378
04019004067;Census Tract 40.67; Pima County;1634;43682;62946
04019004068;Census Tract 40.68; Pima County;2200;59000;70725
04019004069;Census Tract 40.69; Pima County;1671;41675;53188
04019004070;Census Tract 40.70; Pima County;1416;29455;47475
04019004071;Census Tract 40.71; Pima County;2297;38964;51052
04019004072;Census Tract 40.72; Pima County;1143;63224;71390
04019004073;Census Tract 40.73; Pima County;1748;85777;91101
04019004074;Census Tract 40.74; Pima County;669;85536;87469
04019004075;Census Tract 40.75; Pima County;1060;48021;62288
04019004076;Census Tract 40.76; Pima County;1953;48783;71752
04019004077;Census Tract 40.77; Pima County;1238;81080;89813
04019004078;Census Tract 40.78; Pima County;1484;52813;71783
04019004079;Census Tract 40.79; Pima County;1269;95341;136502
04019004080;Census Tract 40.80; Pima County;1542;137459;179075
04019004081;Census Tract 40.81; Pima County;1802;121066;130277
04019004082;Census Tract 40.82; Pima County;1692;120455;121892
04019004109;Census Tract 41.09; Pima County;2059;90668;106153
04019004110;Census Tract 41.10; Pima County;937;55815;56918
04019004112;Census Tract 41.12; Pima County;951;54158;64312
04019004114;Census Tract 41.14; Pima County;1449;42636;58235
04019004115;Census Tract 41.15; Pima County;2394;40659;48203
04019004116;Census Tract 41.16; Pima County;779;46680;56204
04019004117;Census Tract 41.17; Pima County;1910;44310;54086
04019004118;Census Tract 41.18; Pima County;1860;62794;69876
04019004122;Census Tract 41.22; Pima County;1191;48818;63228
04019004126;Census Tract 41.26; Pima County;2037;98157;102528
04019004127;Census Tract 41.27; Pima County;2061;113954;127240
04019004128;Census Tract 41.28; Pima County;1500;97336;99539
04019004129;Census Tract 41.29; Pima County;1687;85270;104235
04019004130;Census Tract 41.30; Pima County;957;94417;123260
04019004131;Census Tract 41.31; Pima County;1919;86662;97659
04019004132;Census Tract 41.32; Pima County;1511;76151;98567
04019004133;Census Tract 41.33; Pima County;1303;45802;72027
04019004307;Census Tract 43.07; Pima County;1855;47679;62910
04019004310;Census Tract 43.10; Pima County;1011;84519;91288
04019004311;Census Tract 43.11; Pima County;1559;75511;85579
04019004312;Census Tract 43.12; Pima County;2092;59143;69084
04019004313;Census Tract 43.13; Pima County;1804;55882;60249
04019004316;Census Tract 43.16; Pima County;1164;43611;59607
04019004317;Census Tract 43.17; Pima County;1847;38267;65121
04019004320;Census Tract 43.20; Pima County;965;44552;61813
04019004321;Census Tract 43.21; Pima County;1594;59760;69250
04019004322;Census Tract 43.22; Pima County;2003;57953;69152
04019004323;Census Tract 43.23; Pima County;1083;100156;108425
04019004324;Census Tract 43.24; Pima County;1701;55344;68605
04019004325;Census Tract 43.25; Pima County;854;81250;104424
04019004326;Census Tract 43.26; Pima County;1154;63354;74403
04019004327;Census Tract 43.27; Pima County;2124;60000;88096
04019004328;Census Tract 43.28; Pima County;2030;67817;87603
04019004330;Census Tract 43.30; Pima County;1159;45288;63603
04019004332;Census Tract 43.32; Pima County;1159;70093;79511
04019004333;Census Tract 43.33; Pima County;1143;65610;79846
04019004335;Census Tract 43.35; Pima County;2430;95574;106457
04019004336;Census Tract 43.36; Pima County;1122;98080;107396
04019004337;Census Tract 43.37; Pima County;1396;45588;51564
04019004338;Census Tract 43.38; Pima County;649;48664;52327
04019004339;Census Tract 43.39; Pima County;2178;94189;99807
04019004340;Census Tract 43.40; Pima County;1748;47105;64502
04019004404;Census Tract 44.04; Pima County;1881;46530;60426
04019004407;Census Tract 44.07; Pima County;2235;41974;48461
04019004412;Census Tract 44.12; Pima County;1398;72054;91455
04019004413;Census Tract 44.13; Pima County;1514;61667;73407
04019004414;Census Tract 44.14; Pima County;1191;57821;71533
04019004415;Census Tract 44.15; Pima County;725;62591;70474
04019004418;Census Tract 44.18; Pima County;1509;90341;104447
04019004419;Census Tract 44.19; Pima County;2302;48281;69894
04019004422;Census Tract 44.22; Pima County;2460;77442;97210
04019004423;Census Tract 44.23; Pima County;1628;56667;65436
04019004424;Census Tract 44.24; Pima County;1430;46471;64257
04019004425;Census Tract 44.25; Pima County;2243;49910;62827
04019004426;Census Tract 44.26; Pima County;1064;76037;87511
04019004428;Census Tract 44.28; Pima County;1499;129177;152014
04019004430;Census Tract 44.30; Pima County;919;59886;75418
04019004431;Census Tract 44.31; Pima County;2138;95250;105070
04019004432;Census Tract 44.32; Pima County;1505;40711;48057
04019004433;Census Tract 44.33; Pima County;1493;116343;115213
04019004434;Census Tract 44.34; Pima County;1176;66000;72478
04019004435;Census Tract 44.35; Pima County;1459;69844;81717
04019004436;Census Tract 44.36; Pima County;1907;69971;82631
04019004437;Census Tract 44.37; Pima County;1243;98166;106085
04019004438;Census Tract 44.38; Pima County;1269;80875;93416
04019004439;Census Tract 44.39; Pima County;1048;109944;125662
04019004440;Census Tract 44.40; Pima County;1651;119351;126495
04019004505;Census Tract 45.05; Pima County;1787;32221;40685
04019004506;Census Tract 45.06; Pima County;2082;32620;51826
04019004508;Census Tract 45.08; Pima County;2129;34613;50703
04019004510;Census Tract 45.10; Pima County;1633;30634;36246
04019004511;Census Tract 45.11; Pima County;2078;45000;57214
04019004512;Census Tract 45.12; Pima County;1802;29840;44151
04019004513;Census Tract 45.13; Pima County;1355;32017;63819
04019004514;Census Tract 45.14; Pima County;1230;38176;40188
04019004515;Census Tract 45.15; Pima County;1434;37632;59771
04019004610;Census Tract 46.10; Pima County;2584;73398;91606
04019004613;Census Tract 46.13; Pima County;1735;48672;60019
04019004614;Census Tract 46.14; Pima County;1423;82411;113061
04019004615;Census Tract 46.15; Pima County;1132;88602;113565
04019004616;Census Tract 46.16; Pima County;1896;70621;89985
04019004617;Census Tract 46.17; Pima County;1320;53523;73755
04019004618;Census Tract 46.18; Pima County;1507;59760;78126
04019004619;Census Tract 46.19; Pima County;1868;82000;118508
04019004620;Census Tract 46.20; Pima County;859;53859;74085
04019004621;Census Tract 46.21; Pima County;1203;64123;80895
04019004622;Census Tract 46.22; Pima County;1619;44680;74948
04019004623;Census Tract 46.23; Pima County;2684;79120;95831
04019004624;Census Tract 46.24; Pima County;2266;68316;73857
04019004625;Census Tract 46.25; Pima County;1140;54139;68362
04019004626;Census Tract 46.26; Pima County;1775;44435;51187
04019004627;Census Tract 46.27; Pima County;1061;63807;77251
04019004628;Census Tract 46.28; Pima County;504;97857;109559
04019004630;Census Tract 46.30; Pima County;880;60000;83458
04019004631;Census Tract 46.31; Pima County;1546;84611;92165
04019004632;Census Tract 46.32; Pima County;1060;95000;112018
04019004633;Census Tract 46.33; Pima County;1238;99595;98897
04019004634;Census Tract 46.34; Pima County;633;124659;154484
04019004635;Census Tract 46.35; Pima County;2299;95863;114004
04019004636;Census Tract 46.36; Pima County;2691;100483;130352
04019004639;Census Tract 46.39; Pima County;1710;129917;152670
04019004640;Census Tract 46.40; Pima County;2612;113685;148976
04019004641;Census Tract 46.41; Pima County;1572;105000;132912
04019004642;Census Tract 46.42; Pima County;1941;107072;136971
04019004643;Census Tract 46.43; Pima County;2083;74148;97999
04019004644;Census Tract 46.44; Pima County;963;78813;80643
04019004645;Census Tract 46.45; Pima County;1869;74821;81658
04019004646;Census Tract 46.46; Pima County;1818;77000;91083
04019004647;Census Tract 46.47; Pima County;1410;71990;80386
04019004648;Census Tract 46.48; Pima County;2475;89227;99269
04019004649;Census Tract 46.49; Pima County;870;111860;143925
04019004650;Census Tract 46.50; Pima County;2683;107841;129162
04019004710;Census Tract 47.10; Pima County;2157;45023;66931
04019004711;Census Tract 47.11; Pima County;1909;110036;164128
04019004712;Census Tract 47.12; Pima County;1667;93641;137300
04019004713;Census Tract 47.13; Pima County;1968;129891;185350
04019004714;Census Tract 47.14; Pima County;2651;112053;149188
04019004715;Census Tract 47.15; Pima County;1690;52500;68491
04019004717;Census Tract 47.17; Pima County;1060;124583;175283
04019004718;Census Tract 47.18; Pima County;906;82368;128399
04019004720;Census Tract 47.20; Pima County;635;99293;125416
04019004721;Census Tract 47.21; Pima County;2119;75296;114488
04019004722;Census Tract 47.22; Pima County;1275;84812;124163
04019004723;Census Tract 47.23; Pima County;2390;70417;110314
04019004724;Census Tract 47.24; Pima County;1030;101842;149535
04019004725;Census Tract 47.25; Pima County;1773;51694;85844
04019004726;Census Tract 47.26; Pima County;1706;143056;205336
04019004727;Census Tract 47.27; Pima County;1111;78914;129783
04019004728;Census Tract 47.28; Pima County;1959;95603;107706
04019004729;Census Tract 47.29; Pima County;1172;91814;153375
04019004730;Census Tract 47.30; Pima County;1252;138971;201944
04019005200;Census Tract 52; Pima County;1472;38086;52132
04019005300;Census Tract 53; Pima County;1499;101092;128536
04019005400;Census Tract 54; Pima County;1687;48355;76410
04019940800;Census Tract 9408; Pima County;1263;35956;45554
04019940900;Census Tract 9409; Pima County;843;44792;59365
04019941000;Census Tract 9410; Pima County;1021;42330;49253
04019941100;Census Tract 9411; Pima County;626;26912;40889
04019980001;Census Tract 9800.01; Pima County;0;-;-
04019980002;Census Tract 9800.02; Pima County;15;-;N
04019980100;Census Tract 9801; Pima County;0;-;-
04019980200;Census Tract 9802; Pima County;0;-;-
04019980300;Census Tract 9803; Pima County;0;-;-
04019980400;Census Tract 9804; Pima County;0;-;-
04021000201;Census Tract 2.01; Pinal County;2931;64043;77756
04021000204;Census Tract 2.04; Pinal County;4102;91935;111692
04021000206;Census Tract 2.06; Pinal County;2824;85357;102599
04021000208;Census Tract 2.08; Pinal County;1132;70298;109333
04021000211;Census Tract 2.11; Pinal County;1448;76818;76106
04021000212;Census Tract 2.12; Pinal County;2328;64802;83762
04021000215;Census Tract 2.15; Pinal County;948;85313;112676
04021000216;Census Tract 2.16; Pinal County;1352;105658;101344
04021000217;Census Tract 2.17; Pinal County;2032;68231;86174
04021000218;Census Tract 2.18; Pinal County;2047;74306;106695
04021000219;Census Tract 2.19; Pinal County;1310;88491;97077
04021000220;Census Tract 2.20; Pinal County;1331;66607;79482
04021000221;Census Tract 2.21; Pinal County;1732;83607;88682
04021000222;Census Tract 2.22; Pinal County;1887;82014;82196
04021000223;Census Tract 2.23; Pinal County;1493;95286;93099
04021000224;Census Tract 2.24; Pinal County;2186;80727;89892
04021000225;Census Tract 2.25; Pinal County;856;76800;84327
04021000226;Census Tract 2.26; Pinal County;2110;82882;92987
04021000227;Census Tract 2.27; Pinal County;1732;110462;87742
04021000228;Census Tract 2.28; Pinal County;747;79018;82807
04021000229;Census Tract 2.29; Pinal County;1877;73357;83802
04021000307;Census Tract 3.07; Pinal County;916;93377;112067
04021000309;Census Tract 3.09; Pinal County;1541;38710;52211
04021000310;Census Tract 3.10; Pinal County;1214;40500;56941
04021000311;Census Tract 3.11; Pinal County;1335;77544;95451
04021000312;Census Tract 3.12; Pinal County;1598;48036;62128
04021000313;Census Tract 3.13; Pinal County;1918;49132;62092
04021000315;Census Tract 3.15; Pinal County;2159;57431;75708
04021000316;Census Tract 3.16; Pinal County;3420;95286;128225
04021000317;Census Tract 3.17; Pinal County;1248;50000;79673
04021000319;Census Tract 3.19; Pinal County;995;51635;60973
04021000320;Census Tract 3.20; Pinal County;1124;28798;37612
04021000321;Census Tract 3.21; Pinal County;1424;49013;45966
04021000322;Census Tract 3.22; Pinal County;923;66455;67840
04021000323;Census Tract 3.23; Pinal County;1398;73873;82691
04021000324;Census Tract 3.24; Pinal County;2217;62434;73620
04021000325;Census Tract 3.25; Pinal County;1247;60021;64067
04021000400;Census Tract 4; Pinal County;1284;35603;47566
04021000603;Census Tract 6.03; Pinal County;2881;88517;99698
04021000604;Census Tract 6.04; Pinal County;2369;80663;99072
04021000700;Census Tract 7; Pinal County;1597;44784;51972
04021000802;Census Tract 8.02; Pinal County;2349;67506;73822
04021000804;Census Tract 8.04; Pinal County;1005;36250;41447
04021000805;Census Tract 8.05; Pinal County;2460;68232;85682
04021000806;Census Tract 8.06; Pinal County;2037;86770;99717
04021000807;Census Tract 8.07; Pinal County;60;52727;69040
04021000808;Census Tract 8.08; Pinal County;269;68042;66722
04021000902;Census Tract 9.02; Pinal County;1069;59764;64604
04021000903;Census Tract 9.03; Pinal County;0;-;-
04021000904;Census Tract 9.04; Pinal County;427;44375;54559
04021001000;Census Tract 10; Pinal County;1455;40503;46624
04021001100;Census Tract 11; Pinal County;2486;60437;85953
04021001200;Census Tract 12; Pinal County;1476;54601;69844
04021001303;Census Tract 13.03; Pinal County;586;87944;101315
04021001305;Census Tract 13.05; Pinal County;2249;53431;64496
04021001306;Census Tract 13.06; Pinal County;2031;51599;65752
04021001307;Census Tract 13.07; Pinal County;1962;54388;64285
04021001308;Census Tract 13.08; Pinal County;656;45208;52612
04021001309;Census Tract 13.09; Pinal County;1883;79268;83604
04021001310;Census Tract 13.10; Pinal County;1267;73750;89039
04021001403;Census Tract 14.03; Pinal County;1930;55417;85123
04021001404;Census Tract 14.04; Pinal County;1171;68964;92044
04021001405;Census Tract 14.05; Pinal County;1743;57606;73917
04021001406;Census Tract 14.06; Pinal County;1699;44191;150547
04021001407;Census Tract 14.07; Pinal County;781;49016;54218
04021001408;Census Tract 14.08; Pinal County;1099;72669;87854
04021001500;Census Tract 15; Pinal County;1262;45865;82749
04021001600;Census Tract 16; Pinal County;2021;63705;69278
04021001701;Census Tract 17.01; Pinal County;454;80250;77436
04021001704;Census Tract 17.04; Pinal County;2226;75145;85468
04021001705;Census Tract 17.05; Pinal County;2847;103404;105055
04021001706;Census Tract 17.06; Pinal County;1645;92891;103312
04021001707;Census Tract 17.07; Pinal County;1784;87092;99608
04021001709;Census Tract 17.09; Pinal County;2000;74500;96054
04021001712;Census Tract 17.12; Pinal County;1442;66860;80281
04021001713;Census Tract 17.13; Pinal County;938;76520;87150
04021001714;Census Tract 17.14; Pinal County;1235;85339;93535
04021001715;Census Tract 17.15; Pinal County;1572;80833;91086
04021001716;Census Tract 17.16; Pinal County;1560;88000;101890
04021001717;Census Tract 17.17; Pinal County;1033;68438;81000
04021001900;Census Tract 19; Pinal County;735;34821;50518
04021002001;Census Tract 20.01; Pinal County;1418;71118;81782
04021002004;Census Tract 20.04; Pinal County;1105;44135;52855
04021002005;Census Tract 20.05; Pinal County;138;73750;84146
04021002104;Census Tract 21.04; Pinal County;1676;41774;49010
04021002105;Census Tract 21.05; Pinal County;2013;50349;62671
04021002106;Census Tract 21.06; Pinal County;559;-;74789
04021002107;Census Tract 21.07; Pinal County;1391;78597;81975
04021002200;Census Tract 22; Pinal County;2132;57667;84950
04021002300;Census Tract 23; Pinal County;955;52679;64120
04021002400;Census Tract 24; Pinal County;737;44432;49503
04021941200;Census Tract 9412; Pinal County;1972;27393;47967
04021941300;Census Tract 9413; Pinal County;750;25000;36524
