GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013723304;Census Tract 7233.04; Maricopa County;2519;86347;99712
04013723305;Census Tract 7233.05; Maricopa County;850;49286;71206
04013723306;Census Tract 7233.06; Maricopa County;23;2,500-;N
04013723307;Census Tract 7233.07; Maricopa County;1002;129286;139030
04013723309;Census Tract 7233.09; Maricopa County;1551;114150;142777
04013723310;Census Tract 7233.10; Maricopa County;1088;145676;158626
04013723311;Census Tract 7233.11; Maricopa County;1976;117222;130287
04013810000;Census Tract 8100; Maricopa County;1356;124048;138608
04013810100;Census Tract 8101; Maricopa County;2249;172917;211788
04013810200;Census Tract 8102; Maricopa County;1495;109511;135066
04013810300;Census Tract 8103; Maricopa County;2555;92762;103747
04013810400;Census Tract 8104; Maricopa County;2237;98958;126163
04013810500;Census Tract 8105; Maricopa County;2085;116853;135565
04013810600;Census Tract 8106; Maricopa County;2809;117673;133559
04013810700;Census Tract 8107; Maricopa County;2950;90911;106454
04013810800;Census Tract 8108; Maricopa County;1779;128750;167918
04013810900;Census Tract 8109; Maricopa County;2151;118257;124879
04013811000;Census Tract 8110; Maricopa County;1036;117500;135402
04013811100;Census Tract 8111; Maricopa County;1788;89944;105649
04013811200;Census Tract 8112; Maricopa County;1969;81705;97706
04013811300;Census Tract 8113; Maricopa County;1018;141400;158036
04013811400;Census Tract 8114; Maricopa County;1843;121753;133699
04013811500;Census Tract 8115; Maricopa County;999;120989;135654
04013811600;Census Tract 8116; Maricopa County;1726;105900;146989
04013811700;Census Tract 8117; Maricopa County;1859;96318;104523
04013811800;Census Tract 8118; Maricopa County;576;185000;241613
04013811900;Census Tract 8119; Maricopa County;2274;101310;127100
04013812000;Census Tract 8120; Maricopa County;2010;81905;109392
04013812100;Census Tract 8121; Maricopa County;2706;99302;119945
04013812200;Census Tract 8122; Maricopa County;3026;109231;147335
04013812300;Census Tract 8123; Maricopa County;1938;103352;164419
04013812400;Census Tract 8124; Maricopa County;3208;131221;161394
04013812500;Census Tract 8125; Maricopa County;612;179444;182705
04013812600;Census Tract 8126; Maricopa County;2802;129634;183507
04013812700;Census Tract 8127; Maricopa County;2604;128864;169647
04013812801;Census Tract 8128.01; Maricopa County;1042;168790;184547
04013812802;Census Tract 8128.02; Maricopa County;1780;127222;157090
04013812900;Census Tract 8129; Maricopa County;1273;178101;194476
04013813000;Census Tract 8130; Maricopa County;2209;163859;203493
04013813100;Census Tract 8131; Maricopa County;1295;174313;200999
04013813200;Census Tract 8132; Maricopa County;1440;210882;219868
04013813300;Census Tract 8133; Maricopa County;2034;167500;196828
04013813400;Census Tract 8134; Maricopa County;1596;146796;197744
04013813500;Census Tract 8135; Maricopa County;1427;238807;306307
04013813600;Census Tract 8136; Maricopa County;1524;222727;318972
04013813700;Census Tract 8137; Maricopa County;1442;73636;94598
04013813800;Census Tract 8138; Maricopa County;1945;62965;75235
04013813900;Census Tract 8139; Maricopa County;1933;143750;152350
04013814000;Census Tract 8140; Maricopa County;1439;75718;100868
04013814100;Census Tract 8141; Maricopa County;1871;129861;149645
04013814200;Census Tract 8142; Maricopa County;1104;146310;167628
04013814300;Census Tract 8143; Maricopa County;1574;111014;124132
04013814400;Census Tract 8144; Maricopa County;2119;129798;146725
04013814500;Census Tract 8145; Maricopa County;1776;103030;119861
04013814600;Census Tract 8146; Maricopa County;2375;69931;105444
04013814700;Census Tract 8147; Maricopa County;1432;116341;129953
04013814801;Census Tract 8148.01; Maricopa County;1371;124104;129399
04013814802;Census Tract 8148.02; Maricopa County;2032;101179;123574
04013814900;Census Tract 8149; Maricopa County;1043;148244;205742
04013815000;Census Tract 8150; Maricopa County;1384;152276;185602
04013815100;Census Tract 8151; Maricopa County;1765;129922;147257
04013815201;Census Tract 8152.01; Maricopa County;1862;108284;125617
04013815202;Census Tract 8152.02; Maricopa County;1450;103732;115598
04013815203;Census Tract 8152.03; Maricopa County;1280;118864;167951
04013815300;Census Tract 8153; Maricopa County;1093;185703;193804
04013815401;Census Tract 8154.01; Maricopa County;1076;153750;180269
04013815402;Census Tract 8154.02; Maricopa County;2527;117221;155740
04013815501;Census Tract 8155.01; Maricopa County;1594;119650;168856
04013815502;Census Tract 8155.02; Maricopa County;1700;64395;84613
04013815601;Census Tract 8156.01; Maricopa County;610;148304;158993
04013815602;Census Tract 8156.02; Maricopa County;1727;142538;174872
04013815700;Census Tract 8157; Maricopa County;1691;128594;136004
04013815800;Census Tract 8158; Maricopa County;2294;96474;121754
04013815901;Census Tract 8159.01; Maricopa County;1902;159191;182552
04013815902;Census Tract 8159.02; Maricopa County;1628;150189;158579
04013816001;Census Tract 8160.01; Maricopa County;1036;180417;231289
04013816002;Census Tract 8160.02; Maricopa County;1190;165962;178033
04013816003;Census Tract 8160.03; Maricopa County;763;202750;269808
04013816004;Census Tract 8160.04; Maricopa County;2018;156354;167613
04013816005;Census Tract 8160.05; Maricopa County;1429;153381;179676
04013816100;Census Tract 8161; Maricopa County;2162;127807;140840
04013816200;Census Tract 8162; Maricopa County;1265;122351;133938
04013816301;Census Tract 8163.01; Maricopa County;1752;72443;94484
04013816302;Census Tract 8163.02; Maricopa County;1343;220368;215533
04013816401;Census Tract 8164.01; Maricopa County;1240;167717;179085
04013816402;Census Tract 8164.02; Maricopa County;1518;130962;159076
04013816501;Census Tract 8165.01; Maricopa County;768;195682;207565
04013816502;Census Tract 8165.02; Maricopa County;743;155355;148267
04013816600;Census Tract 8166; Maricopa County;1470;146889;170801
04013816700;Census Tract 8167; Maricopa County;819;205353;205040
04013816800;Census Tract 8168; Maricopa County;2317;136895;157414
04013816901;Census Tract 8169.01; Maricopa County;1613;144120;156437
04013816902;Census Tract 8169.02; Maricopa County;1098;150278;181136
04013816903;Census Tract 8169.03; Maricopa County;1168;162793;149802
04013816904;Census Tract 8169.04; Maricopa County;1386;176318;200659
04013817000;Census Tract 8170; Maricopa County;1085;147330;206256
04013817101;Census Tract 8171.01; Maricopa County;1067;119650;135210
04013817102;Census Tract 8171.02; Maricopa County;1260;97147;104159
04013817103;Census Tract 8171.03; Maricopa County;1864;89866;108488
04013817200;Census Tract 8172; Maricopa County;2907;124375;159447
04013817300;Census Tract 8173; Maricopa County;3251;64662;91936
04013817400;Census Tract 8174; Maricopa County;1871;48345;73632
04013817500;Census Tract 8175; Maricopa County;1685;64926;80703
04013817600;Census Tract 8176; Maricopa County;2583;138208;158571
04013940700;Census Tract 9407; Maricopa County;0;-;-
04013941000;Census Tract 9410; Maricopa County;695;49926;63289
04013941100;Census Tract 9411; Maricopa County;15;-;N
04013941200;Census Tract 9412; Maricopa County;271;58229;69473
04013941300;Census Tract 9413; Maricopa County;1906;42500;59161
04013980100;Census Tract 9801; Maricopa County;3;-;N
04013980400;Census Tract 9804; Maricopa County;0;-;-
04013980500;Census Tract 9805; Maricopa County;0;-;-
04013980700;Census Tract 9807; Maricopa County;0;-;-
04013980900;Census Tract 9809; Maricopa County;53;-;N
04013981000;Census Tract 9810; Maricopa County;0;-;-
04019000100;Census Tract 1; Pima County;837;28832;44323
04019000200;Census Tract 2; Pima County;2158;41389;61891
04019000300;Census Tract 3; Pima County;725;56295;74712
04019000401;Census Tract 4.01; Pima County;1238;39788;61879
04019000402;Census Tract 4.02; Pima County;735;33836;61990
04019000501;Census Tract 5.01; Pima County;1093;31767;43036
04019000502;Census Tract 5.02; Pima County;934;38594;48849
04019000600;Census Tract 6; Pima County;2356;88891;103698
04019000700;Census Tract 7; Pima County;2378;60810;71261
04019000800;Census Tract 8; Pima County;882;58382;80806
04019001100;Census Tract 11; Pima County;1061;39164;57110
04019001200;Census Tract 12; Pima County;1322;51953;61501
04019001302;Census Tract 13.02; Pima County;1085;40475;50578
04019001303;Census Tract 13.03; Pima County;1306;35055;41803
04019001304;Census Tract 13.04; Pima County;2435;33172;39277
04019001400;Census Tract 14; Pima County;3338;36040;52206
04019001500;Census Tract 15; Pima County;2119;41224;55477
04019001600;Census Tract 16; Pima County;1816;68793;86099
04019001700;Census Tract 17; Pima County;1531;64158;83224
04019001801;Census Tract 18.01; Pima County;2740;29512;46883
04019001802;Census Tract 18.02; Pima County;1475;47008;56037
04019001900;Census Tract 19; Pima County;1746;85441;116452
04019002000;Census Tract 20; Pima County;2452;51824;59121
04019002100;Census Tract 21; Pima County;1877;72643;70670
04019002201;Census Tract 22.01; Pima County;1281;49398;65446
04019002202;Census Tract 22.02; Pima County;1195;-;59194
04019002300;Census Tract 23; Pima County;1472;33734;57390
04019002400;Census Tract 24; Pima County;1843;40446;49287
04019002503;Census Tract 25.03; Pima County;1357;39098;52100
04019002504;Census Tract 25.04; Pima County;2238;53750;67756
04019002505;Census Tract 25.05; Pima County;2238;64884;68152
04019002507;Census Tract 25.07; Pima County;1115;59275;65154
04019002508;Census Tract 25.08; Pima County;1837;61817;75457
04019002509;Census Tract 25.09; Pima County;1696;39695;77088
04019002602;Census Tract 26.02; Pima County;2845;31654;47249
04019002603;Census Tract 26.03; Pima County;1339;31730;35588
04019002604;Census Tract 26.04; Pima County;1843;30111;44860
04019002702;Census Tract 27.02; Pima County;2662;48667;64989
04019002703;Census Tract 27.03; Pima County;1953;38960;49574
04019002704;Census Tract 27.04; Pima County;1158;51379;66695
04019002801;Census Tract 28.01; Pima County;1087;28655;33765
04019002802;Census Tract 28.02; Pima County;2151;42219;52247
04019002803;Census Tract 28.03; Pima County;1240;53364;66216
04019002901;Census Tract 29.01; Pima County;2914;50647;72179
04019002904;Census Tract 29.04; Pima County;1693;53371;82747
04019002905;Census Tract 29.05; Pima County;2300;58333;83584
04019002906;Census Tract 29.06; Pima County;1399;72250;90972
04019003002;Census Tract 30.02; Pima County;2350;56767;71499
04019003003;Census Tract 30.03; Pima County;2246;52127;65183
04019003004;Census Tract 30.04; Pima County;905;65163;78404
04019003102;Census Tract 31.02; Pima County;1896;37629;60725
04019003103;Census Tract 31.03; Pima County;1484;35893;42266
04019003104;Census Tract 31.04; Pima County;1460;35325;58288
04019003201;Census Tract 32.01; Pima County;1271;83304;93932
04019003202;Census Tract 32.02; Pima County;1640;42628;58790
04019003302;Census Tract 33.02; Pima County;1769;73493;79597
04019003303;Census Tract 33.03; Pima County;2065;49152;66505
04019003304;Census Tract 33.04; Pima County;1776;61066;84396
04019003400;Census Tract 34; Pima County;2433;60865;90824
04019003502;Census Tract 35.02; Pima County;1696;44583;56707
04019003503;Census Tract 35.03; Pima County;1611;37804;49701
04019003504;Census Tract 35.04; Pima County;1050;76563;75361
04019003505;Census Tract 35.05; Pima County;1786;40348;45293
04019003506;Census Tract 35.06; Pima County;1518;29882;41338
04019003601;Census Tract 36.01; Pima County;1399;62428;71907
04019003702;Census Tract 37.02; Pima County;2288;40496;64719
04019003704;Census Tract 37.04; Pima County;1408;48418;55826
04019003705;Census Tract 37.05; Pima County;1696;46369;62298
04019003706;Census Tract 37.06; Pima County;2269;47095;65814
04019003707;Census Tract 37.07; Pima County;1219;59534;94135
04019003801;Census Tract 38.01; Pima County;1098;31314;43376
04019003802;Census Tract 38.02; Pima County;1637;46875;61561
04019003901;Census Tract 39.01; Pima County;589;50458;65512
04019003902;Census Tract 39.02; Pima County;843;54909;63565
04019003903;Census Tract 39.03; Pima County;952;49732;63957
04019004008;Census Tract 40.08; Pima County;2064;73429;81893
04019004010;Census Tract 40.10; Pima County;1609;59095;71452
04019004026;Census Tract 40.26; Pima County;2252;98553;117680
04019004029;Census Tract 40.29; Pima County;1781;59109;67496
04019004030;Census Tract 40.30; Pima County;702;154500;261629
04019004031;Census Tract 40.31; Pima County;2134;74253;81170
04019004032;Census Tract 40.32; Pima County;1981;74688;90546
04019004033;Census Tract 40.33; Pima County;1901;33638;56278
04019004034;Census Tract 40.34; Pima County;1264;54130;69094
04019004035;Census Tract 40.35; Pima County;1759;44962;61992
04019004036;Census Tract 40.36; Pima County;1126;62750;79515
04019004037;Census Tract 40.37; Pima County;1181;51314;84567
04019004038;Census Tract 40.38; Pima County;1056;64250;76448
04019004039;Census Tract 40.39; Pima County;1708;39335;52479
04019004042;Census Tract 40.42; Pima County;2626;70788;138894
04019004043;Census Tract 40.43; Pima County;1519;96012;100145
04019004044;Census Tract 40.44; Pima County;1695;115809;143756
04019004046;Census Tract 40.46; Pima County;2210;79524;109193
04019004047;Census Tract 40.47; Pima County;1269;110938;124181
04019004048;Census Tract 40.48; Pima County;1764;77851;83283
04019004049;Census Tract 40.49; Pima County;1581;59017;75085
04019004050;Census Tract 40.50; Pima County;699;115865;134627
04019004051;Census Tract 40.51; Pima County;2144;113125;156547
04019004052;Census Tract 40.52; Pima County;935;113750;145430
04019004053;Census Tract 40.53; Pima County;1302;108882;135502
04019004054;Census Tract 40.54; Pima County;581;111510;146175
04019004055;Census Tract 40.55; Pima County;1631;78819;118421
04019004056;Census Tract 40.56; Pima County;869;71103;87097
04019004057;Census Tract 40.57; Pima County;1695;85625;91751
04019004058;Census Tract 40.58; Pima County;2102;63524;84394
04019004061;Census Tract 40.61; Pima County;2018;93667;104338
04019004062;Census Tract 40.62; Pima County;2684;121004;126535
04019004063;Census Tract 40.63; Pima County;2690;110323;113681
04019004065;Census Tract 40.65; Pima County;1382;106591;136663
04019004066;Census Tract 40.66; Pima County;896;122500;134393
04019004067;Census Tract 40.67; Pima County;1737;50068;61223
04019004068;Census Tract 40.68; Pima County;2284;55392;84289
04019004069;Census Tract 40.69; Pima County;1766;50826;56436
04019004070;Census Tract 40.70; Pima County;1428;43584;58249
04019004071;Census Tract 40.71; Pima County;2484;39109;62548
04019004072;Census Tract 40.72; Pima County;1187;69158;84977
04019004073;Census Tract 40.73; Pima County;2257;89449;97157
04019004074;Census Tract 40.74; Pima County;678;82500;96942
04019004075;Census Tract 40.75; Pima County;1187;45485;66245
04019004076;Census Tract 40.76; Pima County;1930;51522;72515
04019004077;Census Tract 40.77; Pima County;1224;89844;97555
04019004078;Census Tract 40.78; Pima County;1556;68776;77895
04019004079;Census Tract 40.79; Pima County;1300;109298;139530
04019004080;Census Tract 40.80; Pima County;1601;150040;198962
04019004081;Census Tract 40.81; Pima County;1900;132063;154379
04019004082;Census Tract 40.82; Pima County;1897;136560;141875
04019004109;Census Tract 41.09; Pima County;2126;107857;115359
04019004110;Census Tract 41.10; Pima County;882;56689;67463
04019004112;Census Tract 41.12; Pima County;918;58429;66577
04019004114;Census Tract 41.14; Pima County;1457;47898;69705
04019004115;Census Tract 41.15; Pima County;2395;45841;60453
04019004116;Census Tract 41.16; Pima County;871;54688;63626
04019004117;Census Tract 41.17; Pima County;1813;55341;62225
04019004118;Census Tract 41.18; Pima County;1824;78015;80314
04019004122;Census Tract 41.22; Pima County;1226;55433;77706
04019004126;Census Tract 41.26; Pima County;2224;119688;125503
04019004127;Census Tract 41.27; Pima County;1962;121111;137040
04019004128;Census Tract 41.28; Pima County;1479;107813;123592
04019004129;Census Tract 41.29; Pima County;1910;96886;119401
04019004130;Census Tract 41.30; Pima County;1071;105048;148445
04019004131;Census Tract 41.31; Pima County;1949;97463;103475
04019004132;Census Tract 41.32; Pima County;1517;93472;127088
04019004133;Census Tract 41.33; Pima County;1460;47500;66288
04019004307;Census Tract 43.07; Pima County;1887;55766;71637
04019004310;Census Tract 43.10; Pima County;959;93995;103818
04019004311;Census Tract 43.11; Pima County;1415;79479;87656
04019004312;Census Tract 43.12; Pima County;1993;68862;76932
04019004313;Census Tract 43.13; Pima County;1598;49913;62811
04019004316;Census Tract 43.16; Pima County;1112;52404;66145
04019004317;Census Tract 43.17; Pima County;1952;43817;66418
04019004320;Census Tract 43.20; Pima County;846;55966;71257
04019004321;Census Tract 43.21; Pima County;1533;77869;83362
04019004322;Census Tract 43.22; Pima County;1890;62020;73813
04019004323;Census Tract 43.23; Pima County;1085;138274;149651
04019004324;Census Tract 43.24; Pima County;1764;56328;72138
04019004325;Census Tract 43.25; Pima County;892;81400;101885
04019004326;Census Tract 43.26; Pima County;1163;77261;86247
04019004327;Census Tract 43.27; Pima County;2330;59605;84264
04019004328;Census Tract 43.28; Pima County;2157;71392;95722
04019004330;Census Tract 43.30; Pima County;1179;51166;70532
04019004332;Census Tract 43.32; Pima County;1070;66111;82910
04019004333;Census Tract 43.33; Pima County;1131;73484;81497
04019004335;Census Tract 43.35; Pima County;2486;111625;126535
04019004336;Census Tract 43.36; Pima County;1350;108384;117205
04019004337;Census Tract 43.37; Pima County;1379;49557;60547
04019004338;Census Tract 43.38; Pima County;757;64750;63728
04019004339;Census Tract 43.39; Pima County;2181;105189;111348
04019004340;Census Tract 43.40; Pima County;2060;91136;100399
04019004404;Census Tract 44.04; Pima County;2093;52443;69049
04019004407;Census Tract 44.07; Pima County;2349;46080;57480
04019004412;Census Tract 44.12; Pima County;1405;95993;114602
04019004413;Census Tract 44.13; Pima County;1517;78385;90963
04019004414;Census Tract 44.14; Pima County;1234;75068;86265
04019004415;Census Tract 44.15; Pima County;741;69531;85430
04019004418;Census Tract 44.18; Pima County;1551;102351;122464
04019004419;Census Tract 44.19; Pima County;2409;53052;72869
04019004422;Census Tract 44.22; Pima County;2630;87313;114854
04019004423;Census Tract 44.23; Pima County;1710;61950;81999
04019004424;Census Tract 44.24; Pima County;1275;62277;81034
04019004425;Census Tract 44.25; Pima County;2425;64360;80281
04019004426;Census Tract 44.26; Pima County;1145;92409;106851
04019004428;Census Tract 44.28; Pima County;1596;155375;170238
04019004430;Census Tract 44.30; Pima County;1063;94830;121241
04019004431;Census Tract 44.31; Pima County;2680;106575;121971
04019004432;Census Tract 44.32; Pima County;1483;48176;56518
04019004433;Census Tract 44.33; Pima County;1506;131731;136957
04019004434;Census Tract 44.34; Pima County;1238;76667;85603
04019004435;Census Tract 44.35; Pima County;1525;71679;75322
04019004436;Census Tract 44.36; Pima County;2011;74417;101267
04019004437;Census Tract 44.37; Pima County;1381;108421;116721
04019004438;Census Tract 44.38; Pima County;1238;102700;117825
04019004439;Census Tract 44.39; Pima County;1126;125556;132188
04019004440;Census Tract 44.40; Pima County;1736;123977;135827
04019004505;Census Tract 45.05; Pima County;1724;37474;48389
04019004506;Census Tract 45.06; Pima County;1959;39025;54258
04019004508;Census Tract 45.08; Pima County;2017;38479;47570
04019004510;Census Tract 45.10; Pima County;1624;30428;41679
04019004511;Census Tract 45.11; Pima County;2079;48656;64753
04019004512;Census Tract 45.12; Pima County;1890;54318;63749
04019004513;Census Tract 45.13; Pima County;1505;36550;48887
04019004514;Census Tract 45.14; Pima County;1470;30040;41135
04019004515;Census Tract 45.15; Pima County;1423;52743;59219
04019004610;Census Tract 46.10; Pima County;2610;95594;115623
04019004613;Census Tract 46.13; Pima County;1681;54840;69583
04019004614;Census Tract 46.14; Pima County;1393;96683;127167
04019004615;Census Tract 46.15; Pima County;1188;93676;118710
04019004616;Census Tract 46.16; Pima County;1879;81305;113293
04019004617;Census Tract 46.17; Pima County;1415;61863;87966
04019004618;Census Tract 46.18; Pima County;1464;71077;84816
04019004619;Census Tract 46.19; Pima County;1939;97366;111898
04019004620;Census Tract 46.20; Pima County;903;62114;80186
04019004621;Census Tract 46.21; Pima County;1299;72089;92873
04019004622;Census Tract 46.22; Pima County;1596;58178;89898
04019004623;Census Tract 46.23; Pima County;2952;84628;117771
04019004624;Census Tract 46.24; Pima County;2380;76293;84182
04019004625;Census Tract 46.25; Pima County;1246;63333;90130
04019004626;Census Tract 46.26; Pima County;1797;53309;60237
04019004627;Census Tract 46.27; Pima County;1041;76776;87678
04019004628;Census Tract 46.28; Pima County;499;88774;105814
04019004630;Census Tract 46.30; Pima County;846;71310;89022
04019004631;Census Tract 46.31; Pima County;1681;100159;114552
04019004632;Census Tract 46.32; Pima County;1132;110268;127790
04019004633;Census Tract 46.33; Pima County;1336;104333;111953
04019004634;Census Tract 46.34; Pima County;688;171500;195880
04019004635;Census Tract 46.35; Pima County;2269;107045;132314
04019004636;Census Tract 46.36; Pima County;2566;130392;150868
04019004639;Census Tract 46.39; Pima County;1834;134872;169793
04019004640;Census Tract 46.40; Pima County;2780;120388;178044
04019004641;Census Tract 46.41; Pima County;1626;116726;147068
04019004642;Census Tract 46.42; Pima County;2251;120525;152546
04019004643;Census Tract 46.43; Pima County;2011;84957;102321
04019004644;Census Tract 46.44; Pima County;1019;92959;94120
04019004645;Census Tract 46.45; Pima County;2010;92044;109000
04019004646;Census Tract 46.46; Pima County;1805;92948;119789
04019004647;Census Tract 46.47; Pima County;1392;74571;86509
04019004648;Census Tract 46.48; Pima County;2820;101920;118211
04019004649;Census Tract 46.49; Pima County;932;112279;224147
04019004650;Census Tract 46.50; Pima County;2727;119556;151066
04019004710;Census Tract 47.10; Pima County;2166;55744;82008
04019004711;Census Tract 47.11; Pima County;1971;130893;189632
04019004712;Census Tract 47.12; Pima County;1651;101861;164339
04019004713;Census Tract 47.13; Pima County;1992;147500;201337
04019004714;Census Tract 47.14; Pima County;2691;133638;172358
04019004715;Census Tract 47.15; Pima County;1723;60813;79602
04019004717;Census Tract 47.17; Pima County;1088;155833;193943
04019004718;Census Tract 47.18; Pima County;1026;100500;150104
04019004720;Census Tract 47.20; Pima County;677;105469;142217
04019004721;Census Tract 47.21; Pima County;2259;86326;118098
04019004722;Census Tract 47.22; Pima County;1280;94367;120098
04019004723;Census Tract 47.23; Pima County;2403;78187;116410
04019004724;Census Tract 47.24; Pima County;1012;116894;162667
04019004725;Census Tract 47.25; Pima County;1801;56291;86367
04019004726;Census Tract 47.26; Pima County;1699;139934;193971
04019004727;Census Tract 47.27; Pima County;1233;109625;141383
04019004728;Census Tract 47.28; Pima County;2084;91053;106127
04019004729;Census Tract 47.29; Pima County;1333;114917;193174
04019004730;Census Tract 47.30; Pima County;1304;157344;221835
04019005200;Census Tract 52; Pima County;1716;54554;68597
04019005300;Census Tract 53; Pima County;1544;114160;146946
04019005400;Census Tract 54; Pima County;1750;64808;89619
04019940800;Census Tract 9408; Pima County;1049;34440;50420
04019940900;Census Tract 9409; Pima County;828;53095;74779
04019941000;Census Tract 9410; Pima County;1005;56250;61570
04019941100;Census Tract 9411; Pima County;587;35028;50529
04019980001;Census Tract 9800.01; Pima County;0;-;-
04019980002;Census Tract 9800.02; Pima County;0;-;-
04019980100;Census Tract 9801; Pima County;0;-;-
04019980200;Census Tract 9802; Pima County;0;-;-
04019980300;Census Tract 9803; Pima County;0;-;-
04019980400;Census Tract 9804; Pima County;0;-;-
04021000201;Census Tract 2.01; Pinal County;3246;72602;91193
04021000204;Census Tract 2.04; Pinal County;4333;106685;132610
04021000206;Census Tract 2.06; Pinal County;3656;110110;123711
04021000208;Census Tract 2.08; Pinal County;1667;84132;107729
04021000211;Census Tract 2.11; Pinal County;1669;93955;95733
04021000212;Census Tract 2.12; Pinal County;2519;76688;100824
04021000215;Census Tract 2.15; Pinal County;1483;108496;165874
04021000216;Census Tract 2.16; Pinal County;1449;99612;108306
04021000217;Census Tract 2.17; Pinal County;2456;83714;117259
04021000218;Census Tract 2.18; Pinal County;2166;88393;122075
04021000219;Census Tract 2.19; Pinal County;1110;92417;115318
04021000220;Census Tract 2.20; Pinal County;1209;106780;115603
04021000221;Census Tract 2.21; Pinal County;1706;97676;108749
04021000222;Census Tract 2.22; Pinal County;2181;108997;114745
04021000223;Census Tract 2.23; Pinal County;1528;94483;110732
04021000224;Census Tract 2.24; Pinal County;2343;89089;104673
04021000225;Census Tract 2.25; Pinal County;943;91929;105424
04021000226;Census Tract 2.26; Pinal County;2114;95902;104357
04021000227;Census Tract 2.27; Pinal County;1768;101071;104705
04021000228;Census Tract 2.28; Pinal County;779;68802;79831
04021000229;Census Tract 2.29; Pinal County;2032;83154;94130
04021000307;Census Tract 3.07; Pinal County;937;114102;133581
04021000309;Census Tract 3.09; Pinal County;1564;42989;62054
04021000310;Census Tract 3.10; Pinal County;1309;49875;69677
04021000311;Census Tract 3.11; Pinal County;1396;88603;129728
04021000312;Census Tract 3.12; Pinal County;1731;61414;73501
04021000313;Census Tract 3.13; Pinal County;1948;69342;80961
04021000315;Census Tract 3.15; Pinal County;2326;70263;94809
04021000316;Census Tract 3.16; Pinal County;3627;117261;139380
04021000317;Census Tract 3.17; Pinal County;1284;52083;62543
04021000319;Census Tract 3.19; Pinal County;1132;66250;81290
04021000320;Census Tract 3.20; Pinal County;1205;37554;54753
04021000321;Census Tract 3.21; Pinal County;1459;61174;62559
04021000322;Census Tract 3.22; Pinal County;1007;65884;71651
04021000323;Census Tract 3.23; Pinal County;1346;65179;91891
04021000324;Census Tract 3.24; Pinal County;2462;75000;80535
04021000325;Census Tract 3.25; Pinal County;1166;59464;68618
04021000400;Census Tract 4; Pinal County;1147;42050;58036
04021000603;Census Tract 6.03; Pinal County;3001;110239;130621
04021000604;Census Tract 6.04; Pinal County;2570;86089;107723
04021000700;Census Tract 7; Pinal County;1540;48333;57839
04021000802;Census Tract 8.02; Pinal County;2736;68750;85226
04021000804;Census Tract 8.04; Pinal County;1053;39174;45250
04021000805;Census Tract 8.05; Pinal County;2727;87688;102999
04021000806;Census Tract 8.06; Pinal County;2609;100259;115479
04021000807;Census Tract 8.07; Pinal County;66;47353;71077
04021000808;Census Tract 8.08; Pinal County;272;91042;93757
04021000902;Census Tract 9.02; Pinal County;1128;79167;86486
04021000903;Census Tract 9.03; Pinal County;0;-;-
04021000904;Census Tract 9.04; Pinal County;368;41552;57901
04021001000;Census Tract 10; Pinal County;1667;43856;58260
04021001100;Census Tract 11; Pinal County;2935;68974;95448
04021001200;Census Tract 12; Pinal County;1753;68599;84101
04021001303;Census Tract 13.03; Pinal County;568;100422;116750
04021001305;Census Tract 13.05; Pinal County;2364;57278;73050
04021001306;Census Tract 13.06; Pinal County;2322;57451;73103
04021001307;Census Tract 13.07; Pinal County;2232;68254;73882
04021001308;Census Tract 13.08; Pinal County;684;50658;67857
04021001309;Census Tract 13.09; Pinal County;2075;88326;92377
04021001310;Census Tract 13.10; Pinal County;1581;88601;98525
04021001403;Census Tract 14.03; Pinal County;1964;62083;94043
04021001404;Census Tract 14.04; Pinal County;1233;76504;94317
04021001405;Census Tract 14.05; Pinal County;1882;63750;91461
04021001406;Census Tract 14.06; Pinal County;1726;53831;180234
04021001407;Census Tract 14.07; Pinal County;703;52465;54999
04021001408;Census Tract 14.08; Pinal County;1268;88816;105830
04021001500;Census Tract 15; Pinal County;1120;44706;66620
04021001600;Census Tract 16; Pinal County;2167;75513;89532
04021001701;Census Tract 17.01; Pinal County;455;112574;98067
04021001704;Census Tract 17.04; Pinal County;2301;96741;109465
04021001705;Census Tract 17.05; Pinal County;2792;111125;118068
04021001706;Census Tract 17.06; Pinal County;1643;91134;104931
04021001707;Census Tract 17.07; Pinal County;1684;115761;112931
04021001709;Census Tract 17.09; Pinal County;2596;94678;120421
04021001712;Census Tract 17.12; Pinal County;1721;86802;91830
04021001713;Census Tract 17.13; Pinal County;1083;86622;103721
04021001714;Census Tract 17.14; Pinal County;1623;86106;100633
04021001715;Census Tract 17.15; Pinal County;1581;89702;103198
04021001716;Census Tract 17.16; Pinal County;1774;94961;114866
04021001717;Census Tract 17.17; Pinal County;1013;79199;90965
04021001900;Census Tract 19; Pinal County;924;45104;54263
04021002001;Census Tract 20.01; Pinal County;2299;68965;83284
04021002004;Census Tract 20.04; Pinal County;1473;44095;57336
04021002005;Census Tract 20.05; Pinal County;129;69464;89812
04021002104;Census Tract 21.04; Pinal County;1610;54013;65831
04021002105;Census Tract 21.05; Pinal County;1873;60497;73455
04021002106;Census Tract 21.06; Pinal County;491;-;75082
04021002107;Census Tract 21.07; Pinal County;1316;79254;91297
04021002200;Census Tract 22; Pinal County;2139;66060;96597
04021002300;Census Tract 23; Pinal County;1009;58938;72548
04021002400;Census Tract 24; Pinal County;665;47056;53250
04021941200;Census Tract 9412; Pinal County;1905;50679;66691
